Dm_FBgn,Dm_FBpp,name,CG,len
FBgn0025684,FBpp0077146,MFS18,CG15438,439
FBgn0027609,FBpp0077147,morgue,CG15437,491
FBgn0031602,FBpp0077148,CG15431,CG15431,1026
FBgn0031602,FBpp0303853,CG15431,CG15431,1026
FBgn0031600,FBpp0077149,CG3652,CG3652,224
FBgn0031598,FBpp0077151,Vps53,CG3338,887
FBgn0031597,FBpp0077152,CG17612,CG17612,618
FBgn0031597,FBpp0077153,CG17612,CG17612,618
FBgn0000547,FBpp0077154,ed,CG12676,1332
FBgn0000547,FBpp0306381,ed,CG12676,1332
FBgn0000547,FBpp0306382,ed,CG12676,1281
FBgn0020376,FBpp0077155,Sr,CG31962,320
FBgn0014033,FBpp0077156,Sr,CG4099,629
FBgn0014033,FBpp0312173,Sr,CG4099,629
FBgn0031585,FBpp0077157,CG2955,CG2955,565
FBgn0040102,FBpp0077158,lectin,CG2958,359
FBgn0003941,FBpp0077159,RpL40,CG2960,128
FBgn0003941,FBpp0306837,RpL40,CG2960,128
FBgn0031592,FBpp0077165,Art2,CG3675,355
FBgn0031592,FBpp0311769,Art2,CG3675,355
FBgn0031590,FBpp0077166,CG3702,CG3702,641
FBgn0031590,FBpp0306838,CG3702,CG3702,641
FBgn0001075,FBpp0077167,ft,CG3352,5147
FBgn0031589,FBpp0077168,Naprt,CG3714,667
FBgn0031589,FBpp0077169,Naprt,CG3714,667
FBgn0031589,FBpp0077170,Naprt,CG3714,555
FBgn0031589,FBpp0077171,Naprt,CG3714,667
FBgn0031589,FBpp0077172,Naprt,CG3714,667
FBgn0031589,FBpp0111933,Naprt,CG3714,667
FBgn0031589,FBpp0306839,Naprt,CG3714,550
FBgn0031589,FBpp0306840,Naprt,CG3714,662
FBgn0026394,FBpp0288403,Or24a,CG11767,398
FBgn0031568,FBpp0271696,CG10019,CG10019,1104
FBgn0031568,FBpp0302837,CG10019,CG10019,1104
FBgn0004893,FBpp0077179,bowl,CG10021,744
FBgn0004893,FBpp0077180,bowl,CG10021,744
FBgn0004893,FBpp0077181,bowl,CG10021,744
FBgn0004893,FBpp0077182,bowl,CG10021,744
FBgn0004893,FBpp0297870,bowl,CG10021,744
FBgn0004893,FBpp0297871,bowl,CG10021,744
FBgn0004893,FBpp0297872,bowl,CG10021,744
FBgn0051960,FBpp0077183,CG31960,CG31960,148
FBgn0031571,FBpp0077185,bark,CG3921,3115
FBgn0031571,FBpp0297894,bark,CG3921,3123
FBgn0031571,FBpp0297895,bark,CG3921,3123
FBgn0021800,FBpp0077186,Reph,CG3920,351
FBgn0021800,FBpp0077187,Reph,CG3920,401
FBgn0003430,FBpp0077188,slp1,CG16738,322
FBgn0004567,FBpp0077189,slp2,CG2939,451
FBgn0031574,FBpp0077190,TTLL4B,CG3964,989
FBgn0031574,FBpp0077191,TTLL4B,CG3964,982
FBgn0031574,FBpp0306861,TTLL4B,CG3964,989
FBgn0031579,FBpp0077194,CG15422,CG15422,104
FBgn0031580,FBpp0077195,CG15423,CG15423,107
FBgn0051774,FBpp0300447,fred,CG31774,1323
FBgn0051774,FBpp0300448,fred,CG31774,1198
FBgn0051774,FBpp0300449,fred,CG31774,1447
FBgn0051773,FBpp0077198,CG31773,CG31773,758
FBgn0000256,FBpp0077200,capu,CG3399,1207
FBgn0000256,FBpp0077201,capu,CG3399,1049
FBgn0000256,FBpp0077202,capu,CG3399,1059
FBgn0000256,FBpp0288516,capu,CG3399,1280
FBgn0000256,FBpp0288517,capu,CG3399,1361
FBgn0000256,FBpp0288518,capu,CG3399,932
FBgn0000256,FBpp0288519,capu,CG3399,1107
FBgn0000256,FBpp0288520,capu,CG3399,1298
FBgn0000256,FBpp0288521,capu,CG3399,1089
FBgn0051957,FBpp0077203,CG31957,CG31957,159
FBgn0051957,FBpp0306862,CG31957,CG31957,159
FBgn0031573,FBpp0077204,CG3407,CG3407,714
FBgn0031533,FBpp0077205,CG2772,CG2772,416
FBgn0031534,FBpp0077206,Snx1,CG2774,458
FBgn0031534,FBpp0309920,Snx1,CG2774,456
FBgn0031535,FBpp0111932,CG12795,CG12795,253
FBgn0021967,FBpp0077209,ND,CG8844,159
FBgn0021967,FBpp0077210,ND,CG8844,159
FBgn0051776,FBpp0077211,CG31776,CG31776,630
FBgn0051956,FBpp0113016,Pgant4,CG31956,644
FBgn0051956,FBpp0305447,Pgant4,CG31956,644
FBgn0031544,FBpp0077214,CG17593,CG17593,476
FBgn0031544,FBpp0305448,CG17593,CG17593,476
FBgn0031546,FBpp0077215,CG8851,CG8851,644
FBgn0031546,FBpp0305449,CG8851,CG8851,723
FBgn0031550,FBpp0077218,IFT57,CG8853,405
FBgn0024244,FBpp0077219,drm,CG10016,81
FBgn0024244,FBpp0077220,drm,CG10016,81
FBgn0024244,FBpp0311097,drm,CG10016,88
FBgn0015663,FBpp0077221,Ugt36A1,CG2788,537
FBgn0015663,FBpp0308647,Ugt36A1,CG2788,537
FBgn0031564,FBpp0289527,CG2816,CG2816,84
FBgn0031566,FBpp0077226,CG2818,CG2818,707
FBgn0031566,FBpp0077227,CG2818,CG2818,521
FBgn0040104,FBpp0077228,lectin,CG3410,282
FBgn0051955,FBpp0077229,CG31955,CG31955,153
FBgn0051955,FBpp0292794,CG31955,CG31955,63
FBgn0051955,FBpp0311642,CG31955,CG31955,153
FBgn0051955,FBpp0311703,CG31955,CG31955,153
FBgn0015376,FBpp0077230,cutlet,CG33122,993
FBgn0051777,FBpp0077231,CG31777,CG31777,109
FBgn0051778,FBpp0077232,CG31778,CG31778,102
FBgn0051778,FBpp0308649,CG31778,CG31778,102
FBgn0031563,FBpp0077233,CG10031,CG10031,129
FBgn0031562,FBpp0077234,CG3604,CG3604,132
FBgn0031562,FBpp0312172,CG3604,CG3604,132
FBgn0031561,FBpp0077235,IM33,CG16712,82
FBgn0031561,FBpp0311679,IM33,CG16712,82
FBgn0031560,FBpp0077236,CG16713,CG16713,82
FBgn0051779,FBpp0110063,Acp24A4,CG31779,78
FBgn0051779,FBpp0296953,Acp24A4,CG31779,78
FBgn0031559,FBpp0077238,CG3513,CG3513,88
FBgn0031558,FBpp0077239,CG16704,CG16704,79
FBgn0031558,FBpp0308650,CG16704,CG16704,79
FBgn0031554,FBpp0077245,CG15418,CG15418,97
FBgn0031554,FBpp0402802,CG15418,CG15418,97
FBgn0002985,FBpp0077246,odd,CG3851,392
FBgn0004892,FBpp0077247,sob,CG3242,578
FBgn0031549,FBpp0290805,Spindly,CG15415,781
FBgn0031547,FBpp0077249,Sr,CG3212,406
FBgn0031545,FBpp0077250,CG3213,CG3213,676
FBgn0051954,FBpp0077252,CG31954,CG31954,277
FBgn0031542,FBpp0077257,CG15414,CG15414,320
FBgn0031540,FBpp0077258,Pif1,CG3238,663
FBgn0031540,FBpp0309921,Pif1,CG3238,663
FBgn0005616,FBpp0077259,msl,CG3241,773
FBgn0005616,FBpp0077260,msl,CG3241,773
FBgn0031538,FBpp0077261,CG3246,CG3246,445
FBgn0014906,FBpp0077265,Hydr2,CG3488,398
FBgn0014906,FBpp0300634,Hydr2,CG3488,398
FBgn0014906,FBpp0304647,Hydr2,CG3488,311
FBgn0031512,FBpp0077266,CG15404,CG15404,122
FBgn0031512,FBpp0310556,CG15404,CG15404,122
FBgn0031513,FBpp0290255,CG3347,CG3347,538
FBgn0031513,FBpp0309469,CG3347,CG3347,538
FBgn0031517,FBpp0077268,CG15406,CG15406,469
FBgn0031520,FBpp0077271,CG8837,CG8837,485
FBgn0031520,FBpp0308629,CG8837,CG8837,485
FBgn0053281,FBpp0077272,CG33281,CG33281,467
FBgn0053282,FBpp0112370,CG33282,CG33282,460
FBgn0031522,FBpp0077274,CG3285,CG3285,466
FBgn0031522,FBpp0308630,CG3285,CG3285,466
FBgn0031523,FBpp0077275,CG15408,CG15408,466
FBgn0031526,FBpp0077276,CG8838,CG8838,223
FBgn0016698,FBpp0077277,Ptpa,CG3289,398
FBgn0031531,FBpp0077278,CG8840,CG8840,138
FBgn0051952,FBpp0077279,CG31952,CG31952,181
FBgn0051952,FBpp0309919,CG31952,CG31952,181
FBgn0031529,FBpp0077282,CG9662,CG9662,149
FBgn0031529,FBpp0304680,CG9662,CG9662,149
FBgn0031528,FBpp0111931,CG15412,CG15412,480
FBgn0031528,FBpp0304681,CG15412,CG15412,486
FBgn0031519,FBpp0077290,Fign,CG3326,523
FBgn0031519,FBpp0303790,Fign,CG3326,523
FBgn0031516,FBpp0077291,CG9663,CG9663,808
FBgn0031514,FBpp0077295,OtopLb,CG3332,629
FBgn0031514,FBpp0077296,OtopLb,CG3332,797
FBgn0031514,FBpp0309470,OtopLb,CG3332,796
FBgn0031514,FBpp0311124,OtopLb,CG3332,647
FBgn0051698,FBpp0077299,CG31698,CG31698,151
FBgn0051698,FBpp0310557,CG31698,CG31698,151
FBgn0011648,FBpp0077302,Mad,CG12399,455
FBgn0011648,FBpp0304648,Mad,CG12399,525
FBgn0031505,FBpp0077303,ND,CG12400,116
FBgn0031505,FBpp0302939,ND,CG12400,116
FBgn0031467,FBpp0077304,Cpr23B,CG2973,302
FBgn0031468,FBpp0077305,CG2975,CG2975,385
FBgn0031472,FBpp0307129,CG2983,CG2983,344
FBgn0015521,FBpp0307130,RpS21,CG2986,83
FBgn0015521,FBpp0077307,RpS21,CG2986,83
FBgn0015521,FBpp0077309,RpS21,CG2986,83
FBgn0015521,FBpp0271801,RpS21,CG2986,81
FBgn0015521,FBpp0077308,RpS21,CG2986,83
FBgn0031476,FBpp0077313,CG8813,CG8813,284
FBgn0031478,FBpp0077314,CG8814,CG8814,324
FBgn0051950,FBpp0077315,Sbat,CG31950,121
FBgn0051950,FBpp0304730,Sbat,CG31950,121
FBgn0028970,FBpp0077316,betaggt,CG18627,347
FBgn0041111,FBpp0077319,lilli,CG8817,1673
FBgn0041111,FBpp0077317,lilli,CG8817,1673
FBgn0041111,FBpp0077318,lilli,CG8817,1673
FBgn0041111,FBpp0288477,lilli,CG8817,1614
FBgn0041111,FBpp0288478,lilli,CG8817,1614
FBgn0041111,FBpp0288479,lilli,CG8817,1614
FBgn0041111,FBpp0288480,lilli,CG8817,1673
FBgn0041111,FBpp0304731,lilli,CG8817,1614
FBgn0041111,FBpp0402856,lilli,CG8817,1626
FBgn0031484,FBpp0077327,CG3165,CG3165,351
FBgn0031484,FBpp0310346,CG3165,CG3165,351
FBgn0025109,FBpp0077328,Bem46,CG18642,338
FBgn0025681,FBpp0077329,CG3558,CG3558,1041
FBgn0025681,FBpp0077330,CG3558,CG3558,1028
FBgn0025681,FBpp0271738,CG3558,CG3558,1049
FBgn0025681,FBpp0304043,CG3558,CG3558,1036
FBgn0031488,FBpp0077331,CG17265,CG17265,607
FBgn0031490,FBpp0077332,CG17264,CG17264,704
FBgn0031490,FBpp0304018,CG17264,CG17264,704
FBgn0031492,FBpp0077333,CG3542,CG3542,806
FBgn0031494,FBpp0077335,CG17219,CG17219,307
FBgn0031495,FBpp0077336,GABPI,CG17257,420
FBgn0031495,FBpp0077337,GABPI,CG17257,420
FBgn0031495,FBpp0311066,GABPI,CG17257,343
FBgn0031495,FBpp0311067,GABPI,CG17257,343
FBgn0031498,FBpp0077338,CG17260,CG17260,364
FBgn0031498,FBpp0310513,CG17260,CG17260,364
FBgn0031498,FBpp0307452,CG17260,CG17260,364
FBgn0031500,FBpp0077339,CG17221,CG17221,362
FBgn0031500,FBpp0077340,CG17221,CG17221,413
FBgn0031500,FBpp0307453,CG17221,CG17221,413
FBgn0031501,FBpp0077341,CG17261,CG17261,138
FBgn0031501,FBpp0307369,CG17261,CG17261,138
FBgn0042627,FBpp0077342,FASN2,CG3524,2409
FBgn0042627,FBpp0307370,FASN2,CG3524,2410
FBgn0005779,FBpp0077344,PpD6,CG8822,336
FBgn0015600,FBpp0077346,toc,CG9660,2162
FBgn0015600,FBpp0077347,toc,CG9660,984
FBgn0015600,FBpp0077348,toc,CG9660,888
FBgn0015600,FBpp0077349,toc,CG9660,993
FBgn0015600,FBpp0110203,toc,CG9660,945
FBgn0015600,FBpp0111796,toc,CG9660,682
FBgn0015600,FBpp0302940,toc,CG9660,840
FBgn0015600,FBpp0302941,toc,CG9660,993
FBgn0015600,FBpp0307372,toc,CG9660,936
FBgn0015600,FBpp0307373,toc,CG9660,892
FBgn0031497,FBpp0077351,SerRS,CG17259,501
FBgn0031497,FBpp0307454,SerRS,CG17259,501
FBgn0031496,FBpp0290038,CG17258,CG17258,876
FBgn0031496,FBpp0307455,CG17258,CG17258,873
FBgn0031496,FBpp0307456,CG17258,CG17258,874
FBgn0031493,FBpp0077353,Sf3b2,CG3605,749
FBgn0031493,FBpp0307457,Sf3b2,CG3605,749
FBgn0031491,FBpp0077354,alpha4GT1,CG17223,369
FBgn0031489,FBpp0077355,CG17224,CG17224,300
FBgn0031489,FBpp0077356,CG17224,CG17224,300
FBgn0031489,FBpp0290039,CG17224,CG17224,300
FBgn0031489,FBpp0304019,CG17224,CG17224,300
FBgn0002989,FBpp0077357,okr,CG3736,784
FBgn0031485,FBpp0077359,CG9643,CG9643,219
FBgn0031485,FBpp0310348,CG9643,CG9643,219
FBgn0031483,FBpp0077360,CG9641,CG9641,535
FBgn0031483,FBpp0077361,CG9641,CG9641,443
FBgn0004584,FBpp0077362,Rrp1,CG3178,679
FBgn0004584,FBpp0288680,Rrp1,CG3178,706
FBgn0024920,FBpp0077363,Ts,CG3181,321
FBgn0024920,FBpp0310349,Ts,CG3181,321
FBgn0024947,FBpp0077364,NTPase,CG3059,271
FBgn0024947,FBpp0077366,NTPase,CG3059,271
FBgn0024947,FBpp0077367,NTPase,CG3059,461
FBgn0024947,FBpp0304732,NTPase,CG3059,464
FBgn0024947,FBpp0304733,NTPase,CG3059,524
FBgn0031479,FBpp0077368,Prx6005,CG3083,222
FBgn0051694,FBpp0077369,CG31694,CG31694,425
FBgn0031473,FBpp0077370,CG3104,CG3104,321
FBgn0031473,FBpp0077371,CG3104,CG3104,321
FBgn0031473,FBpp0307131,CG3104,CG3104,321
FBgn0031471,FBpp0289585,CG3117,CG3117,347
FBgn0031470,FBpp0077373,CG18557,CG18557,343
FBgn0031469,FBpp0271759,CG18558,CG18558,588
FBgn0031466,FBpp0077375,CG3119,CG3119,355
FBgn0031466,FBpp0077376,CG3119,CG3119,184
FBgn0031435,FBpp0077377,Elba2,CG9883,381
FBgn0031437,FBpp0077378,Arpc5,CG9881,151
FBgn0031437,FBpp0307163,Arpc5,CG9881,151
FBgn0031440,FBpp0113005,CG15395,CG15395,275
FBgn0031442,FBpp0077381,Prosbeta4R1,CG17301,215
FBgn0026395,FBpp0077382,Or23a,CG9880,379
FBgn0031443,FBpp0077383,Prosbeta4R2,CG17302,210
FBgn0031443,FBpp0304788,Prosbeta4R2,CG17302,210
FBgn0031444,FBpp0077384,CG9879,CG9879,331
FBgn0041248,FBpp0077386,Gr23a,CG15396,374
FBgn0041248,FBpp0271943,Gr23a,CG15396,370
FBgn0051690,FBpp0290896,CG31690,CG31690,859
FBgn0031449,FBpp0077390,CG31689,CG31689,615
FBgn0031449,FBpp0077389,CG31689,CG31689,615
FBgn0031449,FBpp0077391,CG31689,CG31689,615
FBgn0031449,FBpp0077392,CG31689,CG31689,615
FBgn0031449,FBpp0306275,CG31689,CG31689,615
FBgn0031449,FBpp0306276,CG31689,CG31689,615
FBgn0031449,FBpp0306277,CG31689,CG31689,615
FBgn0031449,FBpp0306278,CG31689,CG31689,624
FBgn0031452,FBpp0077396,Cwc25,CG2843,521
FBgn0031453,FBpp0077397,Bacc,CG9894,152
FBgn0031453,FBpp0077398,Bacc,CG9894,152
FBgn0031453,FBpp0297923,Bacc,CG9894,152
FBgn0031453,FBpp0307124,Bacc,CG9894,152
FBgn0031456,FBpp0077399,Tnpo,CG2848,932
FBgn0031456,FBpp0307125,Tnpo,CG2848,932
FBgn0031458,FBpp0077400,aph,CG2855,238
FBgn0031458,FBpp0307126,aph,CG2855,238
FBgn0028398,FBpp0077401,Taf10,CG2859,167
FBgn0031459,FBpp0077402,CG2862,CG2862,150
FBgn0031459,FBpp0077403,CG2862,CG2862,126
FBgn0031459,FBpp0307127,CG2862,CG2862,150
FBgn0031461,FBpp0077404,daw,CG16987,586
FBgn0031461,FBpp0077405,daw,CG16987,586
FBgn0031461,FBpp0307150,daw,CG16987,586
FBgn0031462,FBpp0077406,CG2964,CG2964,554
FBgn0031465,FBpp0077407,CG3123,CG3123,634
FBgn0031463,FBpp0111930,G6P,CG15400,350
FBgn0004242,FBpp0077410,Syt1,CG3139,474
FBgn0004242,FBpp0077411,Syt1,CG3139,472
FBgn0004242,FBpp0077412,Syt1,CG3139,472
FBgn0004242,FBpp0310442,Syt1,CG3139,473
FBgn0004242,FBpp0304523,Syt1,CG3139,472
FBgn0004242,FBpp0304524,Syt1,CG3139,170
FBgn0004242,FBpp0304525,Syt1,CG3139,331
FBgn0004242,FBpp0311487,Syt1,CG3139,472
FBgn0031460,FBpp0077413,CG15399,CG15399,242
FBgn0019830,FBpp0077414,colt,CG3057,306
FBgn0019830,FBpp0089377,colt,CG3057,306
FBgn0026324,FBpp0077415,Taf10b,CG3069,146
FBgn0031457,FBpp0077416,CG3077,CG3077,326
FBgn0031457,FBpp0307128,CG3077,CG3077,320
FBgn0031451,FBpp0077420,CG9961,CG9961,448
FBgn0031451,FBpp0303563,CG9961,CG9961,102
FBgn0031446,FBpp0290208,CG15398,CG15398,305
FBgn0053125,FBpp0291644,CG33125,CG33125,1263
FBgn0053125,FBpp0304789,CG33125,CG33125,736
FBgn0031441,FBpp0077423,CG9962,CG9962,319
FBgn0026479,FBpp0077424,Drp1,CG3210,735
FBgn0026479,FBpp0307166,Drp1,CG3210,735
FBgn0031436,FBpp0307167,ND,CG3214,142
FBgn0031436,FBpp0077425,ND,CG3214,142
FBgn0031436,FBpp0271901,ND,CG3214,142
FBgn0031434,FBpp0077426,insv,CG3227,376
FBgn0031434,FBpp0311169,insv,CG3227,376
FBgn0026778,FBpp0077427,Rad1,CG3240,274
FBgn0041337,FBpp0077428,Cyp309a2,CG18559,538
FBgn0031432,FBpp0307160,Cyp309a1,CG9964,506
FBgn0031432,FBpp0307161,Cyp309a1,CG9964,506
FBgn0031431,FBpp0077430,CG3515,CG3515,395
FBgn0042187,FBpp0077433,CG17234,CG17234,251
FBgn0031407,FBpp0077435,CG4270,CG4270,142
FBgn0031407,FBpp0077434,CG4270,CG4270,170
FBgn0031409,FBpp0077436,CG4271,CG4271,242
FBgn0051949,FBpp0077437,CG31949,CG31949,178
FBgn0051949,FBpp0292306,CG31949,CG31949,152
FBgn0031412,FBpp0077438,CG16995,CG16995,146
FBgn0031419,FBpp0077444,CG15390,CG15390,275
FBgn0031420,FBpp0077445,Atxn7,CG9866,971
FBgn0031420,FBpp0077446,Atxn7,CG9866,971
FBgn0031420,FBpp0303854,Atxn7,CG9866,971
FBgn0031420,FBpp0303855,Atxn7,CG9866,971
FBgn0031422,FBpp0077448,PIG,CG9870,459
FBgn0031424,FBpp0077449,VGlut,CG9887,632
FBgn0031424,FBpp0297921,VGlut,CG9887,632
FBgn0031424,FBpp0303629,VGlut,CG9887,632
FBgn0031428,FBpp0077450,CG9886,CG9886,487
FBgn0031428,FBpp0307439,CG9886,CG9886,487
FBgn0000490,FBpp0077452,dpp,CG9885,588
FBgn0000490,FBpp0077453,dpp,CG9885,588
FBgn0000490,FBpp0077455,dpp,CG9885,588
FBgn0000490,FBpp0077451,dpp,CG9885,588
FBgn0011818,FBpp0077456,oaf,CG9884,332
FBgn0011818,FBpp0077457,oaf,CG9884,332
FBgn0011818,FBpp0077458,oaf,CG9884,332
FBgn0011818,FBpp0077459,oaf,CG9884,487
FBgn0031430,FBpp0077460,CG3528,CG3528,235
FBgn0051948,FBpp0077464,CG31948,CG31948,372
FBgn0051948,FBpp0077465,CG31948,CG31948,303
FBgn0031426,FBpp0297922,CG18641,CG18641,369
FBgn0031423,FBpp0077467,CG3557,CG3557,271
FBgn0031423,FBpp0303856,CG3557,CG3557,269
FBgn0031423,FBpp0303857,CG3557,CG3557,259
FBgn0031418,FBpp0077468,CG3609,CG3609,335
FBgn0031418,FBpp0292146,CG3609,CG3609,335
FBgn0031418,FBpp0303858,CG3609,CG3609,335
FBgn0031417,FBpp0077469,CG3597,CG3597,335
FBgn0031417,FBpp0303517,CG3597,CG3597,337
FBgn0014010,FBpp0077475,Rab5,CG3664,219
FBgn0014010,FBpp0077470,Rab5,CG3664,219
FBgn0014010,FBpp0077471,Rab5,CG3664,219
FBgn0014010,FBpp0077472,Rab5,CG3664,219
FBgn0014010,FBpp0077473,Rab5,CG3664,219
FBgn0014010,FBpp0077474,Rab5,CG3664,219
FBgn0014010,FBpp0303518,Rab5,CG3664,219
FBgn0014010,FBpp0303519,Rab5,CG3664,219
FBgn0014010,FBpp0303520,Rab5,CG3664,219
FBgn0031413,FBpp0100109,CG9967,CG9967,298
FBgn0031413,FBpp0077476,CG9967,CG9967,298
FBgn0031413,FBpp0305428,CG9967,CG9967,298
FBgn0028570,FBpp0077477,robl22E,CG10838,97
FBgn0028570,FBpp0303868,robl22E,CG10838,97
FBgn0031410,FBpp0077478,CG17237,CG17237,192
FBgn0051681,FBpp0077479,CG31681,CG31681,264
FBgn0031406,FBpp0077481,Send1,CG17012,255
FBgn0042186,FBpp0077482,CG17239,CG17239,248
FBgn0042186,FBpp0307159,CG17239,CG17239,248
FBgn0011832,FBpp0077483,Ser12,CG17240,245
FBgn0051682,FBpp0077484,Tengl1,CG31682,319
FBgn0052463,FBpp0077485,Tengl2,CG32463,318
FBgn0051679,FBpp0077486,Tengl3,CG31679,337
FBgn0031374,FBpp0077488,Wdr62,CG7337,1508
FBgn0031374,FBpp0110182,Wdr62,CG7337,1504
FBgn0031374,FBpp0110183,Wdr62,CG7337,2347
FBgn0031374,FBpp0111924,Wdr62,CG7337,1539
FBgn0031374,FBpp0111925,Wdr62,CG7337,1508
FBgn0031374,FBpp0301564,Wdr62,CG7337,1554
FBgn0031374,FBpp0305221,Wdr62,CG7337,2397
FBgn0031374,FBpp0305222,Wdr62,CG7337,1476
FBgn0031378,FBpp0077490,CG15362,CG15362,168
FBgn0031379,FBpp0077491,CG7289,CG7289,637
FBgn0031381,FBpp0077492,Npc2a,CG7291,148
FBgn0040717,FBpp0077493,Nplp4,CG15361,64
FBgn0040717,FBpp0306800,Nplp4,CG15361,64
FBgn0031384,FBpp0290288,CG4238,CG4238,977
FBgn0031384,FBpp0290289,CG4238,CG4238,928
FBgn0031384,FBpp0290290,CG4238,CG4238,968
FBgn0031384,FBpp0303521,CG4238,CG4238,928
FBgn0031384,FBpp0303522,CG4238,CG4238,962
FBgn0031384,FBpp0306829,CG4238,CG4238,977
FBgn0031384,FBpp0306830,CG4238,CG4238,928
FBgn0003557,FBpp0077497,Su,CG4244,949
FBgn0003557,FBpp0077495,Su,CG4244,949
FBgn0003557,FBpp0077496,Su,CG4244,949
FBgn0003557,FBpp0306832,Su,CG4244,949
FBgn0003557,FBpp0308612,Su,CG4244,949
FBgn0028952,FBpp0077498,Kebab,CG31672,547
FBgn0028952,FBpp0302684,Kebab,CG31672,548
FBgn0026396,FBpp0077499,Or22c,CG15377,402
FBgn0031388,FBpp0077500,CG12674,CG12674,314
FBgn0031388,FBpp0306833,CG12674,CG12674,313
FBgn0027509,FBpp0077502,TBCD,CG7261,1189
FBgn0031392,FBpp0077503,AIF,CG7263,674
FBgn0031392,FBpp0077504,AIF,CG7263,739
FBgn0031392,FBpp0303507,AIF,CG7263,738
FBgn0031393,FBpp0077505,CG15382,CG15382,157
FBgn0031399,FBpp0077507,mio,CG7074,867
FBgn0031401,FBpp0077508,papi,CG7082,576
FBgn0031401,FBpp0077509,papi,CG7082,576
FBgn0031401,FBpp0077510,papi,CG7082,576
FBgn0031401,FBpp0077511,papi,CG7082,576
FBgn0040715,FBpp0077514,CG15386,CG15386,77
FBgn0031398,FBpp0077515,CG10880,CG10880,279
FBgn0031398,FBpp0303525,CG10880,CG10880,278
FBgn0010288,FBpp0077516,Uch,CG4265,227
FBgn0010288,FBpp0292511,Uch,CG4265,227
FBgn0010288,FBpp0303526,Uch,CG4265,224
FBgn0031397,FBpp0077517,CG15385,CG15385,587
FBgn0031397,FBpp0304039,CG15385,CG15385,587
FBgn0053124,FBpp0300177,CG33124,CG33124,588
FBgn0051668,FBpp0300178,CG31668,CG31668,590
FBgn0031395,FBpp0077520,CG10874,CG10874,316
FBgn0031395,FBpp0077521,CG10874,CG10874,218
FBgn0031395,FBpp0300509,CG10874,CG10874,219
FBgn0031395,FBpp0303514,CG10874,CG10874,317
FBgn0000097,FBpp0077522,aop,CG3166,732
FBgn0000097,FBpp0077523,aop,CG3166,732
FBgn0000097,FBpp0303508,aop,CG3166,732
FBgn0000097,FBpp0303509,aop,CG3166,732
FBgn0000097,FBpp0303510,aop,CG3166,732
FBgn0031391,FBpp0077524,CG11723,CG11723,350
FBgn0031391,FBpp0306850,CG11723,CG11723,350
FBgn0031390,FBpp0077525,tho2,CG31671,1641
FBgn0031390,FBpp0290874,tho2,CG31671,1642
FBgn0031390,FBpp0306851,tho2,CG31671,1641
FBgn0031389,FBpp0077526,CG4259,CG4259,270
FBgn0031389,FBpp0306834,CG4259,CG4259,270
FBgn0040718,FBpp0077532,CG15353,CG15353,53
FBgn0043539,FBpp0099943,Obp22a,CG31941,117
FBgn0043539,FBpp0306801,Obp22a,CG31941,117
FBgn0031377,FBpp0077538,CG15356,CG15356,1023
FBgn0031375,FBpp0077539,erm,CG31670,611
FBgn0031375,FBpp0303233,erm,CG31670,603
FBgn0031375,FBpp0303234,erm,CG31670,654
FBgn0031375,FBpp0303235,erm,CG31670,698
FBgn0026398,FBpp0077541,Or22a,CG12193,397
FBgn0026397,FBpp0077542,Or22b,CG4231,397
FBgn0031351,FBpp0077544,CG14352,CG14352,251
FBgn0011570,FBpp0077549,cpb,CG17158,276
FBgn0011570,FBpp0304020,cpb,CG17158,276
FBgn0031357,FBpp0077550,mRpL48,CG17642,181
FBgn0031357,FBpp0305722,mRpL48,CG17642,181
FBgn0031360,FBpp0077552,CG31937,CG31937,321
FBgn0031364,FBpp0077555,CG17648,CG17648,128
FBgn0045497,FBpp0077556,Gr22e,CG31936,389
FBgn0031372,FBpp0077559,CG7295,CG7295,305
FBgn0031372,FBpp0306858,CG7295,CG7295,305
FBgn0031373,FBpp0423052,CG15358,CG15358,252
FBgn0031373,FBpp0423053,CG15358,CG15358,252
FBgn0051663,FBpp0077561,CG31663,CG31663,966
FBgn0051663,FBpp0293139,CG31663,CG31663,930
FBgn0051663,FBpp0306859,CG31663,CG31663,966
FBgn0031367,FBpp0077562,c,CG15623,201
FBgn0051664,FBpp0423065,CG31664,CG31664,605
FBgn0051664,FBpp0423066,CG31664,CG31664,606
FBgn0051933,FBpp0077564,CG31933,CG31933,673
FBgn0045501,FBpp0077565,Gr22a,CG31662,394
FBgn0045498,FBpp0301799,Gr22d,CG31930,387
FBgn0031365,FBpp0077567,CG17650,CG17650,125
FBgn0041249,FBpp0077568,Gr22f,CG31932,378
FBgn0027597,FBpp0077569,CG17712,CG17712,384
FBgn0031361,FBpp0077570,CG17652,CG17652,244
FBgn0031361,FBpp0305723,CG17652,CG17652,244
FBgn0000579,FBpp0077571,Eno,CG17654,500
FBgn0000579,FBpp0077572,Eno,CG17654,500
FBgn0000579,FBpp0077573,Eno,CG17654,500
FBgn0000579,FBpp0077574,Eno,CG17654,500
FBgn0000579,FBpp0077575,Eno,CG17654,433
FBgn0000579,FBpp0291325,Eno,CG17654,433
FBgn0031359,FBpp0077576,Rim2,CG18317,365
FBgn0031359,FBpp0294064,Rim2,CG18317,358
FBgn0031359,FBpp0297297,Rim2,CG18317,272
