HUGO_name,len,Hs_uniprot_code
GDAP1L1,367,Q96MZ0
FAM218A,157,Q96MZ4
VSTM2L,204,Q96N03
SPATA33,139,Q96N06
C7orf26,449,Q96N11
JAKMIP1,626,Q96N16
GPR137,417,Q96N19
ZNF75A,296,Q96N20
TEPSIN,525,Q96N21
ZNF681,645,Q96N22
CFAP54,3096,Q96N23
PRELID3A,172,Q96N28
LINC00052,136,Q96N35
ZNF714,554,Q96N38
TTC14,770,Q96N46
LINC00167,147,Q96N53
ZNF578,590,Q96N58
PWWP2A,755,Q96N64
MBOAT7,472,Q96N66
DOCK7,2140,Q96N67
C18orf15,181,Q96N68
UROC1,676,Q96N76
ZNF641,438,Q96N77
SLC6A18,628,Q96N87
ZNF396,335,Q96N95
SPATA13,652,Q96N96
RILP,401,Q96NA2
TSNARE1,513,Q96NA8
FOPNL,174,Q96NB1
SFXN2,322,Q96NB2
ZNF830,372,Q96NB3
ZMAT2,199,Q96NC0
FAM210A,272,Q96ND0
ZNF583,569,Q96ND8
FRMD6,622,Q96NE9
C8orf49,230,Q96NF6
TTC25,672,Q96NG3
ZNF558,402,Q96NG5
ZNF582,517,Q96NG8
TBC1D32,1257,Q96NH3
LRFN5,719,Q96NI6
ZNF570,536,Q96NI8
Q96NJ1,140,Q96NJ1
ZNF285,590,Q96NJ3
KLHL32,620,Q96NJ5
ZFP3,502,Q96NJ6
NEUROD6,337,Q96NK8
RUNDC3B,473,Q96NL0
TMEM74,305,Q96NL1
ZNF599,588,Q96NL3
SCLT1,688,Q96NL6
C8orf37,207,Q96NL8
TOX2,488,Q96NM4
AIFM3,605,Q96NN9
MIR1-1HG-AS1,134,Q96NR2
PTCHD1,888,Q96NR3
WWC2-AS2,200,Q96NR7
RDH12,316,Q96NR8
YPEL4,127,Q96NS1
ASB16,453,Q96NS5
CLUHP3,147,Q96NS8
CCDC115,180,Q96NT0
NAP1L5,182,Q96NT1
GUCD1,240,Q96NT3
SLC46A1,459,Q96NT5
CNTNAP3B,1288,Q96NU0
SAMD11,681,Q96NU1
AMDHD1,426,Q96NU7
ANKRD27,1050,Q96NW4
LRRC7,1537,Q96NW7
CAMK1G,476,Q96NX5
DACH2,599,Q96NX9
CLIC6,704,Q96NY7
NECTIN4,510,Q96NY8
MUS81,551,Q96NY9
FOXN4,517,Q96NZ1
WFIKKN1,548,Q96NZ8
PRAP1,151,Q96NZ9
BIRC8,236,Q96P09
NSUN5,429,Q96P11
SERPINB11,392,Q96P15
RPRD1A,312,Q96P16
NLRP3,1036,Q96P20
NT5C1B,610,Q96P26
FCRL3,734,Q96P31
COL21A1,957,Q96P44
AGAP3,875,Q96P47
ARAP1,1450,Q96P48
ACAP3,834,Q96P50
WDFY2,400,Q96P53
CATSPER2,530,Q96P56
SERPINB12,405,Q96P63
AGAP4,663,Q96P64
QRFPR,431,Q96P65
GPR101,508,Q96P66
GPR82,336,Q96P67
OXGR1,337,Q96P68
GPR78,363,Q96P69
IPO9,1041,Q96P70
NECAB3,396,Q96P71
GNRHR2,292,Q96P88
CASD1,797,Q96PB1
OLFM3,478,Q96PB7
LRRC3B,259,Q96PB8
IP6K3,410,Q96PC2
AP1S3,154,Q96PC3
MIA2,1412,Q96PC5
DCBLD2,775,Q96PD2
IL17F,163,Q96PD4
PGLYRP2,576,Q96PD5
MOGAT1,335,Q96PD6
DGAT2,388,Q96PD7
ADGRA2,1338,Q96PE1
ARHGEF17,2063,Q96PE2
INPP4A,977,Q96PE3
OPALIN,141,Q96PE5
ZIM3,472,Q96PE6
MCEE,176,Q96PE7
TGM7,710,Q96PF1
TSSK2,358,Q96PF2
MS4A4E,132,Q96PG1
MS4A10,267,Q96PG2
BBC3,261,Q96PG8
NOX5,765,Q96PH1
DEFB118,123,Q96PH6
SPRR4,79,Q96PI1
FCRL4,515,Q96PJ5
RBM14,669,Q96PK6
SCGB3A2,93,Q96PL1
TECTB,329,Q96PL2
ERMAP,475,Q96PL5
RCHY1,261,Q96PM5
ZNF385A,386,Q96PM9
ADCY10,1610,Q96PN6
TRERF1,1200,Q96PN7
TSSK3,268,Q96PN8
TSGA13,275,Q96PP4
GBP5,586,Q96PP8
GBP4,640,Q96PP9
SORCS2,1159,Q96PQ0
SIGLEC12,595,Q96PQ1
PPP1R2P1,205,Q96PQ5
ZNF317,595,Q96PQ6
KLHL5,755,Q96PQ7
KCNC2,638,Q96PR1
FANCD2OS,177,Q96PS1
GAFA1,74,Q96PS6
AQP10,301,Q96PS8
DUX5,197,Q96PT3
DUX3,197,Q96PT4
UHRF2,802,Q96PU4
NEDD4L,975,Q96PU5
QKI,341,Q96PU8
ODF3,254,Q96PU9
SYNGAP1,1343,Q96PV0
PNMA5,448,Q96PV4
LENG8,800,Q96PV6
FAM193B,902,Q96PV7
RNF157,679,Q96PX1
CCDC85A,553,Q96PX6
SLITRK1,696,Q96PX8
PLEKHG4B,1271,Q96PX9
PSMG3-AS1,264,Q96PY0
FMNL2,1086,Q96PY5
NEK1,1258,Q96PY6
PUS7,661,Q96PZ0
FAM111A,611,Q96PZ2
CSMD1,3564,Q96PZ7
LMTK3,1460,Q96Q04
TRAPPC9,1148,Q96Q05
PLIN4,1357,Q96Q06
BTBD9,612,Q96Q07
TRNT1,434,Q96Q11
SMG1,3661,Q96Q15
ASB2,587,Q96Q27
ALS2CR12,445,Q96Q35
CDK15,435,Q96Q40
ALS2,1657,Q96Q42
TMEM237,408,Q96Q45
CIB3,187,Q96Q77
DERL3,235,Q96Q80
ALKBH3,286,Q96Q83
KIF20B,1820,Q96Q89
SLC4A9,983,Q96Q91
GSDMA,445,Q96QA5
YPEL2,119,Q96QA6
DLC1,1528,Q96QB1
PPP1R10,940,Q96QC0
DEPDC7,511,Q96QD5
SLC38A2,506,Q96QD8
FYTTD1,318,Q96QD9
SLC2A13,648,Q96QE2
ATAD5,1844,Q96QE3
LRRC37B,947,Q96QE4
TEFM,360,Q96QE5
RAB3IP,476,Q96QF0
GCNA,691,Q96QF7
MTMR9,549,Q96QG7
PRAM1,670,Q96QH2
SPACA5,159,Q96QH8
HS3ST6,342,Q96QI5
VPS35,796,Q96QK1
SMIM14,99,Q96QK8
ALPK1,1244,Q96QP1
SCGB3A1,104,Q96QR1
PURB,312,Q96QR8
TSPAN32,320,Q96QS1
ARX,562,Q96QS3
PSKH2,385,Q96QS6
TRPM7,1865,Q96QT4
PHF12,1004,Q96QT6
PCDH15,1955,Q96QU1
FRG2B,278,Q96QU4
ACCS,501,Q96QU6
XPO6,1125,Q96QU8
HHIP,700,Q96QV1
HIST1H2AA,131,Q96QV6
PANX3,392,Q96QZ0
MAGI1,1491,Q96QZ7
RBP7,134,Q96R05
SPAG5,1193,Q96R06
OR5B12,314,Q96R08
OR5B2,309,Q96R09
OR2M4,311,Q96R27
OR2M2,347,Q96R28
OR2V2,315,Q96R30
OR2A7,310,Q96R45
OR2A14,310,Q96R47
OR2A5,311,Q96R48
OR14A2,314,Q96R54
OR4C12,309,Q96R67
OR4F4,305,Q96R69
OR4K3,315,Q96R72
OR1F2P,312,Q96R84
OR7D2,312,Q96RA2
OR5M11,305,Q96RB7
OR8B4,309,Q96RC9
OR8B2,313,Q96RD0
OR6C1,312,Q96RD1
OR52B2,323,Q96RD2
OR52E6,313,Q96RD3
PANX2,677,Q96RD6
PANX1,426,Q96RD7
FCRL5,977,Q96RD9
NACC1,527,Q96RE7
ZNF300,604,Q96RE9
SNX18,628,Q96RF0
PASK,1323,Q96RG2
F2RL3,385,Q96RI0
NR1H4,486,Q96RI1
TAAR6,345,Q96RI8
TAAR9,348,Q96RI9
TAAR1,339,Q96RJ0
TNFRSF13C,184,Q96RJ3
FERD3L,166,Q96RJ6
CIC,1608,Q96RK0
CITED4,184,Q96RK1
BBS4,519,Q96RK4
UIMC1,719,Q96RL1
SIGLEC11,698,Q96RL6
VPS13A,3174,Q96RL7
SPRR2F,72,Q96RM1
SLC26A8,970,Q96RN1
MED15,788,Q96RN5
UCN2,112,Q96RP3
GAL3ST4,486,Q96RP7
KCNA7,456,Q96RP8
GFM1,751,Q96RP9
ERGIC2,377,Q96RQ1
MCCC1,725,Q96RQ3
IL4I1,567,Q96RQ9
TWNK,684,Q96RR1
CAMKK2,588,Q96RR4
TGS1,853,Q96RS0
NUDCD1,583,Q96RS6
ERBIN,1412,Q96RT1
CTAGE1,745,Q96RT6
TUBGCP6,1819,Q96RT7
TUBGCP5,1024,Q96RT8
USP28,1077,Q96RU2
FNBP1,617,Q96RU3
TRIB3,358,Q96RU7
TRIB1,372,Q96RU8
PCNX1,2341,Q96RV3
HMCN1,5635,Q96RW7
CRAMP1,1269,Q96RY5
IFT140,1462,Q96RY7
LMF1,567,Q96S06
PRR25,402,Q96S07
WDR24,920,Q96S15
JMJD8,264,Q96S16
METTL26,204,Q96S19
RAB40C,281,Q96S21
SLC22A12,553,Q96S37
RPS6KC1,1066,Q96S38
NODAL,347,Q96S42
TP53RK,253,Q96S44
PIGS,555,Q96S52
TESK2,571,Q96S53
WRNIP1,665,Q96S55
RANBP9,729,Q96S59
CSRNP1,589,Q96S65
CLCC1,551,Q96S66
RASL10B,203,Q96S79
UBL7,380,Q96S82
HAPLN3,360,Q96S86
LYSMD1,227,Q96S90
CCNL2,520,Q96S94
CAMK2N2,79,Q96S95
PEBP4,227,Q96S96
MYADM,322,Q96S97
PLEKHF1,279,Q96S99
SERINC2,455,Q96SA4
PPP1R9B,815,Q96SB3
SRPK1,655,Q96SB4
SMC6,1091,Q96SB8
DMRTA2,542,Q96SC8
DCLRE1C,692,Q96SD1
ABHD1,405,Q96SE0
ZNF347,839,Q96SE7
CCT8L2,557,Q96SF2
TBX15,602,Q96SF7
KCTD15,283,Q96SI1
STRBP,672,Q96SI9
TSPAN18,248,Q96SJ8
TMEM209,561,Q96SK2
ZNF607,696,Q96SK3
DIRC2,478,Q96SL1
GPX7,187,Q96SL4
FIZ1,496,Q96SL8
CPXM1,734,Q96SM3
ORAI2,254,Q96SN7
CDK5RAP2,1893,Q96SN8
ZNF587,575,Q96SQ5
ATOH8,321,Q96SQ7
CYP2S1,504,Q96SQ9
ZNF382,550,Q96SR6
IWS1,819,Q96ST2
SIN3A,1273,Q96ST3
CEP89,783,Q96ST8
OSBPL9,736,Q96SU4
CRBN,442,Q96SW2
INTS14,518,Q96SY0
ZSCAN10,725,Q96SZ4
ADO,270,Q96SZ5
CDK5RAP1,601,Q96SZ6
MAP7D2,732,Q96T17
SECISBP2,854,Q96T21
RSF1,1441,Q96T23
ZIC5,663,Q96T25
RBM15,977,Q96T37
PPP1R16B,567,Q96T49
RUFY1,708,Q96T51
IMMP2L,175,Q96T52
MBOAT4,435,Q96T53
KCNK17,332,Q96T54
KCNK16,309,Q96T55
SPEN,3664,Q96T58
CDRT15,188,Q96T59
PNKP,521,Q96T60
NMNAT3,252,Q96T66
SETDB2,719,Q96T68
DSCR8,97,Q96T75
MMS19,1030,Q96T76
SLC9A7,725,Q96T83
UHRF1,793,Q96T88
GPHA2,129,Q96T91
INSM2,566,Q96T92
PCDHB18P,734,Q96TA0
FAM129B,746,Q96TA1
YME1L1,773,Q96TA2
RMDN3,470,Q96TC7
CSF3R,836,Q99062
HBEGF,208,Q99075
TCF12,682,Q99081
MUC4,2169,Q99102
AMELX,191,Q99217
AMELY,206,Q99218
SCN2A,2005,Q99250
GAD1,594,Q99259
MYCBP,103,Q99417
CYTH2,400,Q99418
ACOX2,681,Q99424
TBCB,244,Q99426
NELL2,816,Q99435
PSMB7,277,Q99436
ATP6V0B,205,Q99437
CNN2,309,Q99439
LINC01587,93,Q99440
SEC62,399,Q99442
GML,158,Q99445
PCYT2,389,Q99447
PHOX2B,314,Q99453
KRT12,494,Q99456
NAP1L3,506,Q99457
CDC5L,802,Q99459
PSMD1,953,Q99460
NPY6R,290,Q99463
NOTCH4,2003,Q99466
CD180,661,Q99467
STAC,402,Q99469
SDF2,211,Q99470
PFDN5,154,Q99471
PAFAH2,392,Q99487
DDO,341,Q99489
AGAP2,1192,Q99490
RNF2,336,Q99496
PARK7,189,Q99497
S1PR3,378,Q99500
GAS2L1,681,Q99501
EYA1,592,Q99502
EYA3,573,Q99504
FMO2,471,Q99518
NEU1,415,Q99519
SORT1,831,Q99523
HIST1H4G,98,Q99525
GPER1,375,Q99527
VAT1,393,Q99536
LGMN,433,Q99538
PLIN2,437,Q99541
MMP19,508,Q99542
DNAJC2,621,Q99543
MPHOSPH6,160,Q99547
MPHOSPH8,860,Q99549
MPHOSPH9,1183,Q99550
MTERF1,399,Q99551
MAP3K14,947,Q99558
NUP88,741,Q99567
PKP4,1192,Q99569
PIK3R4,1358,Q99570
P2RX4,388,Q99571
P2RX7,595,Q99572
SERPINI1,410,Q99574
POP1,1024,Q99575
TSC22D3,134,Q99576
RIT2,217,Q99578
FEV,238,Q99581
MNT,582,Q99583
S100A13,98,Q99584
SCAF11,1463,Q99590
ZBTB18,522,Q99592
TBX5,518,Q99593
TEAD3,435,Q99594
TIMM17A,171,Q99595
TSNAX,290,Q99598
TRGV9,122,Q99603
ELF4,663,Q99607
NDN,321,Q99608
SEPHS2,448,Q99611
KLF6,283,Q99612
EIF3C,913,Q99613
TTC1,292,Q99614
DNAJC7,494,Q99615
CCL13,98,Q99616
CDCA3,268,Q99618
SPSB2,263,Q99619
C12orf57,126,Q99622
PHB2,299,Q99623
SLC38A3,504,Q99624
CDX2,313,Q99626
COPS8,209,Q99627
PRPF18,342,Q99633
RAD9A,391,Q99638
PKMYT1,499,Q99640
SDHC,169,Q99643
EPYC,322,Q99645
OSMR,979,Q99650
CHP1,195,Q99653
KIF2C,725,Q99661
IL12RB2,862,Q99665
RGPD5,1765,Q99666
CGREF1,301,Q99674
CGRRF1,332,Q99675
ZNF184,751,Q99676
LPAR4,370,Q99677
GPR20,358,Q99678
GPR21,349,Q99679
GPR22,433,Q99680
MAP3K5,1374,Q99683
GFI1,422,Q99684
MGLL,303,Q99685
MEIS3,375,Q99687
FEZ1,392,Q99689
PITX2,317,Q99697
LYST,3801,Q99698
ATXN2,1313,Q99700
DOK1,481,Q99704
MCHR1,422,Q99705
KIR2DL4,377,Q99706
MTR,1265,Q99707
RBBP8,897,Q99708
KCNJ15,375,Q99712
HSD17B10,261,Q99714
COL12A1,3063,Q99715
SMAD5,465,Q99717
SEPT5,369,Q99719
SIGMAR1,223,Q99720
SLC30A3,388,Q99726
TIMP4,224,Q99727
BARD1,777,Q99728
HNRNPAB,332,Q99729
CCL19,98,Q99731
LITAF,161,Q99732
NAP1L4,375,Q99733
MGST2,147,Q99735
CDC6,560,Q99741
NPAS1,590,Q99742
NPAS2,824,Q99743
NAPG,312,Q99747
NRTN,197,Q99748
MDFI,246,Q99750
PIP5K1A,562,Q99755
TXN2,166,Q99757
ABCA3,1704,Q99758
MAP3K3,626,Q99759
ATP5S,215,Q99766
APBA2,749,Q99767
OLFM1,485,Q99784
CMKLR1,373,Q99788
GPA33,319,Q99795
MIPEP,713,Q99797
ACO2,780,Q99798
NKX3-1,234,Q99801
TM9SF2,663,Q99805
COQ7,217,Q99807
SLC29A1,456,Q99808
PRRX2,253,Q99811
EPAS1,870,Q99814
TSG101,390,Q99816
ARHGDIG,225,Q99819
CIB1,191,Q99828
CPNE1,537,Q99829
CCT7,543,Q99832
SMO,787,Q99835
MYD88,296,Q99836
EBNA1BP2,306,Q99848
FOXB1,325,Q99853
ARID3A,593,Q99856
SPIN2A,258,Q99865
HAUS7,368,Q99871
PRMT1,371,Q99873
HIST1H2BN,126,Q99877
HIST1H2AJ,128,Q99878
HIST1H2BM,126,Q99879
HIST1H2BL,126,Q99880
SLC6A7,636,Q99884
CTRC,268,Q99895
SSX3,188,Q99909
GABRG3,467,Q99928
ASCL2,193,Q99929
SPAG8,426,Q99932
BAG1,345,Q99933
OPRPN,248,Q99935
ATF6B,703,Q99941
RNF5,180,Q99942
AGPAT1,283,Q99943
EGFL8,293,Q99944
PRRT1,306,Q99946
PTPN18,460,Q99952
SMR3A,134,Q99954
DUSP9,384,Q99956
FOXC2,501,Q99958
PKP2,881,Q99959
SH3GL1,368,Q99961
SH3GL2,352,Q99962
SH3GL3,347,Q99963
ADAM2,735,Q99965
CITED1,193,Q99966
CITED2,270,Q99967
RARRES2,163,Q99969
MYOC,504,Q99972
TEP1,2627,Q99973
OMD,421,Q99983
SEMA3C,751,Q99985
VRK1,396,Q99986
GDF15,308,Q99988
VGLL1,258,Q99990
AKAP9,3907,Q99996
GAL3ST1,423,Q99999
DPYSL5,564,Q9BPU6
B9D2,175,Q9BPU9
P2RY13,354,Q9BPV8
APOL4,351,Q9BPW4
RASL11B,248,Q9BPW5
NIPSNAP1,284,Q9BPW8
DHRS9,319,Q9BPW9
HSD17B14,270,Q9BPX1
NCAPG,1015,Q9BPX3
ARPC5L,153,Q9BPX5
MICU1,476,Q9BPX6
C7orf25,421,Q9BPX7
FAM118B,351,Q9BPY3
HOPX,73,Q9BPY8
SPIN2B,258,Q9BPZ2
PAIP2,127,Q9BPZ3
MAPKAP1,522,Q9BPZ7
RBM4B,359,Q9BQ04
RETNLB,111,Q9BQ08
KCTD14,255,Q9BQ13
NABP2,211,Q9BQ15
SPOCK3,436,Q9BQ16
ZFYVE21,234,Q9BQ24
KCNS3,491,Q9BQ31
DDX50,737,Q9BQ39
MRPL34,92,Q9BQ48
SMIM7,75,Q9BQ49
TREX2,279,Q9BQ50
PDCD1LG2,273,Q9BQ51
ELAC2,826,Q9BQ52
TRIR,176,Q9BQ61
USB1,265,Q9BQ65
KRTAP4-12,201,Q9BQ66
GRWD1,446,Q9BQ67
MACROD1,325,Q9BQ69
TCF25,676,Q9BQ70
CMSS1,279,Q9BQ75
SLX1A,275,Q9BQ83
TBL1Y,522,Q9BQ87
FAM110A,295,Q9BQ89
KLHDC3,382,Q9BQ90
ECSIT,431,Q9BQ95
WDR77,342,Q9BQA1
HINFP,517,Q9BQA5
CYBC1,187,Q9BQA9
SOST,213,Q9BQB4
VKORC1,163,Q9BQB6
DPH2,489,Q9BQC3
MRPL57,102,Q9BQC6
PMCHL2,86,Q9BQD1
KXD1,176,Q9BQD3
FAM173A,235,Q9BQD7
TUBA1C,449,Q9BQE3
SELENOS,189,Q9BQE4
APOL2,337,Q9BQE5
LBHD1,289,Q9BQE6
BCL7B,202,Q9BQE9
SENP7,1050,Q9BQF6
MYBBP1A,1328,Q9BQG0
SYT3,590,Q9BQG1
NUDT12,462,Q9BQG2
AIF1L,150,Q9BQI0
EIF2AK1,630,Q9BQI3
CCDC3,270,Q9BQI4
SGIP1,828,Q9BQI5
SLF1,1058,Q9BQI6
PSD2,771,Q9BQI7
NRIP2,281,Q9BQI9
TMEM47,181,Q9BQJ4
LPIN3,851,Q9BQK8
FERMT1,677,Q9BQL6
C20orf144,153,Q9BQM9
FAM83C,747,Q9BQN1
MGME1,344,Q9BQP7
BPIFA3,254,Q9BQP9
GORASP1,440,Q9BQQ3
RTP3,232,Q9BQQ7
PRSS27,290,Q9BQR3
SYT15,421,Q9BQS2
HSPB9,159,Q9BQS6
HEPH,1158,Q9BQS7
FYCO1,1478,Q9BQS8
SLC25A21,299,Q9BQT8
CLSTN3,956,Q9BQT9
EBF4,602,Q9BQW3
RHOXF2,288,Q9BQY4
WFDC6,131,Q9BQY6
DBNDD2,259,Q9BQY9
SULT4A1,284,Q9BR01
NEURL2,285,Q9BR09
SPATA25,227,Q9BR10
ZSWIM1,485,Q9BR11
OCSTAMP,566,Q9BR26
JPH2,696,Q9BR39
C20orf78,151,Q9BR46
ACBD6,282,Q9BR61
CORO1B,489,Q9BR76
CCDC77,488,Q9BR77
ZNF559,538,Q9BR84
NAA38,125,Q9BRA0
TXNDC17,123,Q9BRA2
PIGQ,760,Q9BRB3
PLCD4,762,Q9BRC7
BUD13,619,Q9BRD0
CPPED1,314,Q9BRF8
VPS25,176,Q9BRG1
SH2D3A,576,Q9BRG2
ZNF251,671,Q9BRH9
SLC30A2,323,Q9BRI3
MRPL45,306,Q9BRJ2
C7orf50,194,Q9BRJ6
NUDT16L1,211,Q9BRJ7
MESP1,268,Q9BRJ9
REEP2,252,Q9BRK0
MXRA8,442,Q9BRK3
LZTS2,669,Q9BRK4
SDF4,362,Q9BRK5
SRSF8,282,Q9BRL6
SEC22C,303,Q9BRL7
TM2D3,247,Q9BRN9
OVOL2,275,Q9BRP0
PDCD2L,358,Q9BRP1
PAAF1,392,Q9BRP4
FDXACB1,624,Q9BRP7
PYM1,204,Q9BRP8
Q9BRP9,147,Q9BRP9
PYGO2,406,Q9BRQ0
NUDT22,303,Q9BRQ3
CFAP300,267,Q9BRQ4
ORAI3,295,Q9BRQ5
CHCHD6,235,Q9BRQ6
AIFM2,373,Q9BRQ8
ZKSCAN3,538,Q9BRR0
TMEM246,403,Q9BRR3
ADPGK,497,Q9BRR6
GPATCH1,931,Q9BRR8
ARHGAP9,750,Q9BRR9
RIOK1,568,Q9BRS2
LARP6,491,Q9BRS8
UQCC2,126,Q9BRT2
MIEN1,115,Q9BRT3
LLPH,129,Q9BRT6
CBWD1,395,Q9BRT8
GINS4,223,Q9BRT9
TCEAL7,100,Q9BRU2
UTP23,249,Q9BRU9
SLC50A1,221,Q9BRV3
SIKE1,207,Q9BRV8
PELO,385,Q9BRX2
GINS3,216,Q9BRX5
PRXL2A,229,Q9BRX8
WDR83,315,Q9BRX9
SLC39A3,314,Q9BRY0
TRIM56,755,Q9BRZ2
CENPK,269,Q9BS16
ANAPC13,74,Q9BS18
ERP44,406,Q9BS26
ZNF649,505,Q9BS31
ZNF670,389,Q9BS34
LXN,222,Q9BS40
ZPBP,351,Q9BS86
SLC35A5,424,Q9BS91
NIPSNAP3B,247,Q9BS92
TTYH2,534,Q9BSA4
TMEM175,504,Q9BSA9
ATG101,218,Q9BSB4
NOL10,688,Q9BSC4
RHNO1,238,Q9BSD3
NTPCR,190,Q9BSD7
TMEM79,394,Q9BSE2
HERPUD2,406,Q9BSE4
AGMAT,352,Q9BSE5
C2orf88,95,Q9BSF0
TIMM29,260,Q9BSF4
BTBD10,475,Q9BSF8
PRADC1,188,Q9BSG0
ZNF2,426,Q9BSG1
RTBDN,229,Q9BSG5
NICN1,213,Q9BSH3
TACO1,297,Q9BSH4
HDHD3,251,Q9BSH5
TINF2,451,Q9BSI4
TRIM51,452,Q9BSJ1
TUBGCP2,902,Q9BSJ2
C17orf80,609,Q9BSJ5
PIMREG,248,Q9BSJ6
ESYT1,1104,Q9BSJ8
MARVELD1,173,Q9BSK0
ZNF577,485,Q9BSK1
SLC25A33,321,Q9BSK2
FEM1A,669,Q9BSK4
UBAC1,405,Q9BSL1
PCGF1,259,Q9BSM1
TMEM204,226,Q9BSN7
CCM2,444,Q9BSQ5
YIPF4,244,Q9BSR8
RTKN,563,Q9BST9
C16orf70,422,Q9BSU1
NAA11,229,Q9BSU3
TSEN34,310,Q9BSV6
CRACR2A,395,Q9BSW2
SYT17,474,Q9BSW7
CHCHD5,110,Q9BSY4
DESI2,194,Q9BSY9
FUZ,418,Q9BT04
CNPY3,278,Q9BT09
MTG1,334,Q9BT17
ALG1,464,Q9BT22
LIMD2,127,Q9BT23
HAUS8,410,Q9BT25
ALKBH7,221,Q9BT30
INPP5K,448,Q9BT40
POLR3GL,218,Q9BT43
THAP7,309,Q9BT49
SPX,116,Q9BT56
NDFIP1,221,Q9BT67
PSMG3,122,Q9BT73
UPK3B,320,Q9BT76
COPS4,406,Q9BT78
SOX7,388,Q9BT81
SYT11,431,Q9BT88
TCHP,498,Q9BT92
FAM167B,163,Q9BTA0
WAC,647,Q9BTA9
DIDO1,2240,Q9BTC0
MTA3,594,Q9BTC8
SHANK2-AS3,123,Q9BTD1
TMEM121,319,Q9BTD3
RBM42,480,Q9BTD8
NAT9,207,Q9BTE0
DCTN5,182,Q9BTE1
MCMBP,642,Q9BTE3
AARSD1,412,Q9BTE6
DCUN1D5,237,Q9BTE7
THUMPD2,503,Q9BTF0
Q9BTK2,45,Q9BTK2
PAGR1,254,Q9BTK6
RAMAC,118,Q9BTL3
IER2,223,Q9BTL4
H2AFJ,129,Q9BTM1
URM1,101,Q9BTM9
LRFN3,628,Q9BTN0
ZBED2,218,Q9BTP6
FAAP24,215,Q9BTP7
ANP32E,268,Q9BTT0
MED10,135,Q9BTT4
LRRC1,524,Q9BTT6
PI4K2A,479,Q9BTU6
TMEM43,400,Q9BTV4
FSD1,496,Q9BTV5
DPH7,452,Q9BTV6
CABLES2,478,Q9BTV7
TBCD,1192,Q9BTW9
NDC1,674,Q9BTX1
TMEM208,173,Q9BTX3
TTPAL,342,Q9BTX7
FUCA2,467,Q9BTY2
HGH1,390,Q9BTY7
DHRS4,278,Q9BTZ2
THTPA,230,Q9BU02
ZNF692,519,Q9BU19
CPLANE2,258,Q9BU20
LMF2,707,Q9BU23
CHRDL1,450,Q9BU40
NDUFAF3,184,Q9BU61
CENPO,300,Q9BU64
PRR15L,103,Q9BU68
TRMO,441,Q9BU70
MMTAG2,263,Q9BU76
TMEM243,118,Q9BU79
DOHH,302,Q9BU89
SPINDOC,381,Q9BUA3
MYL10,226,Q9BUA6
ADAT1,502,Q9BUB4
MKNK1,465,Q9BUB5
TMEM70,260,Q9BUB7
SPON2,331,Q9BUD6
MED18,208,Q9BUE0
ISCA1,129,Q9BUE6
TUBB6,446,Q9BUF5
CRB3,120,Q9BUF7
ZSCAN5A,496,Q9BUG6
PAXX,204,Q9BUH6
BEGAIN,593,Q9BUH8
POLR3C,534,Q9BUI4
ABHD14A,271,Q9BUJ0
HNRNPUL1,856,Q9BUJ2
CHCHD7,85,Q9BUK0
MSTO1,570,Q9BUK6
PHF23,403,Q9BUL5
PDCD10,212,Q9BUL8
RPP25,199,Q9BUL9
G6PC3,346,Q9BUM1
MENT,341,Q9BUN1
CCDC28B,200,Q9BUN5
DERL1,251,Q9BUN8
EFHD1,239,Q9BUP0
HTATIP2,242,Q9BUP3
DDX23,820,Q9BUQ8
WRAP53,548,Q9BUR4
APOO,198,Q9BUR5
BDH2,245,Q9BUT1
MCRIP2,160,Q9BUT9
METTL22,404,Q9BUU2
RSRP1,290,Q9BUV0
RAB5IF,137,Q9BUV8
C9orf16,83,Q9BUW7
CHAC1,222,Q9BUX1
ZNF426,554,Q9BUY5
EFCAB11,163,Q9BUY7
TRAF4,470,Q9BUZ4
ALG12,488,Q9BV10
C1orf50,199,Q9BV19
MRI1,369,Q9BV20
ABHD6,337,Q9BV23
CCDC32,185,Q9BV29
SLC25A23,468,Q9BV35
MLPH,600,Q9BV36
WDR18,432,Q9BV38
VAMP8,100,Q9BV40
THUMPD3,507,Q9BV44
DUSP26,211,Q9BV47
ADI1,179,Q9BV57
RNF126,326,Q9BV68
CEP250,2442,Q9BV73
MECR,373,Q9BV79
EMC6,110,Q9BV81
NTMT1,223,Q9BV86
CNPPD1,410,Q9BV87
SNRNP25,132,Q9BV90
EDEM2,578,Q9BV94
ZNF747,191,Q9BV97
LRRC61,259,Q9BV99
KATNB1,655,Q9BVA0
TUBB2B,445,Q9BVA1
FICD,458,Q9BVA6
DSCC1,393,Q9BVC3
MLST8,326,Q9BVC4
C2orf49,232,Q9BVC5
TMEM109,243,Q9BVC6
TRIM62,475,Q9BVG3
PBDC1,233,Q9BVG4
KIFC3,833,Q9BVG8
PTDSS2,487,Q9BVG9
ST6GALNAC5,336,Q9BVH7
PHF20,1012,Q9BVI0
NOC4L,516,Q9BVI4
UTP14A,771,Q9BVJ6
DUSP23,150,Q9BVJ7
ALG8,526,Q9BVK2
TMED9,235,Q9BVK6
TMEM147,224,Q9BVK8
NUP58,599,Q9BVL2
SELENOO,669,Q9BVL4
DPCD,203,Q9BVM2
GGACT,153,Q9BVM4
RUSC1,902,Q9BVN2
