Dm_FBgn,CG,name,len
FBgn0050073,CG30073,Obp50b,238
FBgn0050072,CG30072,Obp50c,185
FBgn0050074,CG30074,Obp50d,173
FBgn0033931,CG13939,Obp50e,196
FBgn0043530,CG30473,Obp51a,117
FBgn0034468,CG11797,Obp56a,139
FBgn0046880,CG30129,Obp56b,137
FBgn0046879,CG30128,Obp56c,245
FBgn0034470,CG11218,Obp56d,131
FBgn0034471,CG8462,Obp56e,132
FBgn0043533,CG30450,Obp56f,125
FBgn0034474,CG13873,Obp56g,132
FBgn0034475,CG13874,Obp56h,134
FBgn0043532,CG30448,Obp56i,140
FBgn0043535,CG30141,Obp57a,169
FBgn0043534,CG30142,Obp57b,141
FBgn0034509,CG13421,Obp57c,149
FBgn0043536,CG30150,Obp57d,136
FBgn0050145,CG30145,Obp57e,136
FBgn0034768,CG13518,Obp58b,203
FBgn0034769,CG13524,Obp58c,199
FBgn0034770,CG13519,Obp58d,218
FBgn0034766,CG13517,Obp59a,202
FBgn0011279,CG10436,Obp69a,148
FBgn0036681,CG13027,Obp73a,259
FBgn0011281,CG11421,Obp83a,174
FBgn0010403,CG11422,Obp83b,141
FBgn0046878,CG15582,Obp83cd,242
FBgn0046876,CG31557,Obp83ef,245
FBgn0046875,CG31558,Obp83g,146
FBgn0011282,CG1176,Obp84a,221
FBgn0037589,CG11732,Obp85a,180
FBgn0030103,CG12665,Obp8a,163
FBgn0038859,CG17284,Obp93a,196
FBgn0039678,CG18111,Obp99a,142
FBgn0039685,CG7592,Obp99b,149
FBgn0039682,CG7584,Obp99c,151
FBgn0039684,CG15505,Obp99d,137
FBgn0036940,CG7348,obst,353
FBgn0027600,CG4778,obst,337
FBgn0036947,CG7306,obst,326
FBgn0036228,CG9781,obst,279
FBgn0053983,CG33983,obst,269
FBgn0031737,CG11142,obst,249
FBgn0031097,CG17052,obst,237
FBgn0052304,CG32304,obst,219
FBgn0004102,CG12154,oc,664
FBgn0040296,CG3396,Ocho,149
FBgn0266083,CG3363,ocm,2175
FBgn0041102,CG7929,ocn,148
FBgn0023508,CG3573,Ocrl,850
FBgn0004514,CG7485,Oct,601
FBgn0038653,CG18208,Octalpha2R,740
FBgn0038980,CG6919,Octbeta1R,508
FBgn0038063,CG33976,Octbeta2R,630
FBgn0250910,CG42244,Octbeta3R,1256
FBgn0014184,CG16747,Oda,270
FBgn0013307,CG8721,Odc1,394
FBgn0013308,CG8719,Odc2,393
FBgn0002985,CG3851,odd,392
FBgn0038551,CG7357,Odj,430
FBgn0026058,CG6352,OdsH,382
FBgn0038870,CG5871,Oga,1019
FBgn0027864,CG1795,Ogg1,343
FBgn0004646,CG3039,ogre,362
FBgn0037780,CG3925,ohgt,585
FBgn0002989,CG3736,okr,784
FBgn0041585,CG11430,olf186,507
FBgn0015522,CG14489,olf186,254
FBgn0037153,CG12673,olf413,760
FBgn0032651,CG5545,Oli,232
FBgn0038168,CG9591,omd,994
FBgn0259175,CG42280,ome,1040
FBgn0028996,CG1922,onecut,1081
FBgn0003002,CG1133,opa,609
FBgn0261276,CG8479,Opa1,972
FBgn0050443,CG30443,Opbp,562
FBgn0264389,CG9053,opm,242
FBgn0025360,CG18455,Optix,492
FBgn0003008,CG3029,or,191
FBgn0030298,CG17867,Or10a,406
FBgn0030715,CG12697,Or13a,418
FBgn0041626,CG18859,Or19a,387
FBgn0062565,CG32825,Or19b,387
FBgn0029521,CG17885,Or1a,392
FBgn0026398,CG12193,Or22a,397
FBgn0026397,CG4231,Or22b,397
FBgn0026396,CG15377,Or22c,402
FBgn0026395,CG9880,Or23a,379
FBgn0026394,CG11767,Or24a,398
FBgn0023523,CG3206,Or2a,397
FBgn0032096,CG13106,Or30a,377
FBgn0026392,CG16960,Or33a,378
FBgn0026391,CG16961,Or33b,379
FBgn0026390,CG5006,Or33c,384
FBgn0028946,CG17868,Or35a,409
FBgn0033041,CG17250,Or42a,406
FBgn0033043,CG12754,Or42b,399
FBgn0026389,CG1854,Or43a,376
FBgn0026393,CG17853,Or43b,403
FBgn0033404,CG1978,Or45a,378
FBgn0033422,CG12931,Or45b,396
FBgn0026388,CG33478,Or46a,384
FBgn0026386,CG13225,Or47a,385
FBgn0026385,CG13206,Or47b,412
FBgn0033727,CG13158,Or49a,396
FBgn0028963,CG17584,Or49b,375
FBgn0034473,CG12501,Or56a,419
FBgn0026384,CG9820,Or59a,379
FBgn0034865,CG3569,Or59b,398
FBgn0034866,CG17226,Or59c,411
FBgn0035382,CG9969,Or63a,420
FBgn0041625,CG32401,Or65a,417
FBgn0041624,CG32402,Or65b,406
FBgn0041623,CG32403,Or65c,410
FBgn0036009,CG12526,Or67a,407
FBgn0036019,CG14176,Or67b,421
FBgn0036078,CG14156,Or67c,404
FBgn0036080,CG14157,Or67d,391
FBgn0041622,CG33264,Or69a,393
FBgn0036474,CG17871,Or71a,378
FBgn0036709,CG13726,Or74a,404
FBgn0030016,CG10759,Or7a,413
FBgn0041621,CG31519,Or82a,385
FBgn0037322,CG10612,Or83a,453
FBgn0037399,CG15581,Or83c,397
FBgn0037576,CG7454,Or85a,397
FBgn0037590,CG11735,Or85b,390
FBgn0037591,CG17911,Or85c,389
FBgn0037594,CG11742,Or85d,412
FBgn0026399,CG9700,Or85e,467
FBgn0037685,CG16755,Or85f,392
FBgn0038203,CG14360,Or88a,401
FBgn0038798,CG17916,Or92a,408
FBgn0039033,CG17241,Or94a,387
FBgn0039034,CG6679,Or94b,383
FBgn0039551,CG5540,Or98a,397
FBgn0039582,CG1867,Or98b,383
FBgn0030204,CG15302,Or9a,392
FBgn0004882,CG10868,orb,915
FBgn0264307,CG43782,orb2,769
FBgn0286788,CG10667,Orc1,924
FBgn0015270,CG3041,Orc2,618
FBgn0005654,CG4088,Orc3,721
FBgn0023181,CG2917,Orc4,459
FBgn0015271,CG7833,Orc5,460
FBgn0023180,CG1584,Orc6,257
FBgn0037324,CG10609,Orco,486
FBgn0034935,CG13565,Orcokinin,133
FBgn0019952,CG6331,Orct,548
FBgn0086365,CG13610,Orct2,567
FBgn0003009,CG3134,ord,479
FBgn0021767,CG11202,org,699
FBgn0017561,CG1615,Ork1,1019
FBgn0037110,CG14577,ORMDL,154
FBgn0003011,CG7411,ort,485
FBgn0046323,CG40446,ORY,914
FBgn0010401,CG3250,Os,153
FBgn0042129,CG18806,OS9,199
FBgn0261885,CG7467,osa,2716
FBgn0020626,CG6708,Osbp,784
FBgn0031717,CG6957,Oscillin,273
FBgn0033685,CG13178,OSCP1,302
FBgn0265102,CG7161,Oseg1,1169
FBgn0035317,CG13809,Oseg2,1754
FBgn0035264,CG2069,Oseg4,1205
FBgn0032891,CG9333,Oseg5,775
FBgn0034452,CG11237,Oseg6,1366
FBgn0037406,CG15585,Osi1,308
FBgn0037417,CG15593,Osi10,576
FBgn0037418,CG15596,Osi11,302
FBgn0037419,CG1154,Osi12,295
FBgn0037422,CG15595,Osi13,210
FBgn0040279,CG1155,Osi14,268
FBgn0037424,CG1157,Osi15,214
FBgn0051561,CG31561,Osi16,278
FBgn0037427,CG15598,Osi17,750
FBgn0037428,CG1169,Osi18,306
FBgn0037429,CG15189,Osi19,266
FBgn0037410,CG1148,Osi2,390
FBgn0037430,CG15188,Osi20,280
FBgn0283678,CG14925,Osi21,282
FBgn0038133,CG8644,Osi22,332
FBgn0039771,CG15538,Osi23,255
FBgn0037409,CG15589,Osi24,533
FBgn0037411,CG1150,Osi3,288
FBgn0037412,CG10303,Osi4,395
FBgn0037413,CG15590,Osi5,202
FBgn0027527,CG1151,Osi6,312
FBgn0037414,CG1153,Osi7,288
FBgn0037415,CG15591,Osi8,274
FBgn0037416,CG15592,Osi9,233
FBgn0003015,CG10901,osk,606
FBgn0003016,CG3479,osp,1566
FBgn0014868,CG9022,Ost48,449
FBgn0034277,CG6370,OstDelta,634
FBgn0032015,CG7830,Ostgamma,330
FBgn0266420,CG5581,Ote,424
FBgn0004839,CG8967,otk,1033
FBgn0267728,CG8964,otk2,433
FBgn0259994,CG42492,OtopLa,991
FBgn0031514,CG3332,OtopLb,797
FBgn0259150,CG42265,OtopLc,1596
FBgn0015524,CG10036,otp,416
FBgn0003023,CG12743,otu,853
FBgn0037618,CG11762,ouib,312
FBgn0259834,CG8062,out,655
FBgn0051976,CG31976,ovm,194
FBgn0003028,CG6824,ovo,1351
FBgn0011227,CG8764,ox,55
FBgn0034255,CG18186,Oxp,84
FBgn0015360,CG32300,oxt,876
FBgn0033476,CG18445,oys,722
FBgn0086679,CG9770,p,826
FBgn0030840,CG12993,p,538
FBgn0040087,CG1422,p115,836
FBgn0260799,CG17484,p120ctn,781
FBgn0035101,CG1212,p130CAS,831
FBgn0037728,CG16817,p23,184
FBgn0053105,CG33105,p24,244
FBgn0030341,CG1967,p24,210
FBgn0034259,CG6459,P32,263
FBgn0015765,CG5475,p38a,366
FBgn0024846,CG7393,p38b,365
FBgn0267339,CG33338,p38c,356
FBgn0033179,CG11139,p47,407
FBgn0039044,CG33336,p53,495
FBgn0037718,CG8286,P58IPK,498
FBgn0037138,CG7145,P5CDh1,574
FBgn0053092,CG33092,P5CDh2,614
FBgn0015781,CG6009,P5cr,280
FBgn0038516,CG5840,P5cr,273
FBgn0030294,CG11750,Pa1,122
FBgn0265297,CG5119,pAbp,634
FBgn0005648,CG2163,Pabp2,224
FBgn0038418,CG10309,pad,924
FBgn0025809,CG8962,Paf,225
FBgn0020513,CG3989,Paics,429
FBgn0060296,CG15860,pain,913
FBgn0038100,CG12358,Paip2,124
FBgn0267698,CG10295,Pak,840
FBgn0044826,CG14895,Pak3,583
FBgn0283510,CG12130,Pal1,541
FBgn0262728,CG5472,Pal2,406
FBgn0036005,CG3428,pall,314
FBgn0085432,CG32005,pan,1192
FBgn0033352,CG8232,PAN2,1241
FBgn0034617,CG9754,Panx,541
FBgn0031401,CG7082,papi,576
FBgn0031990,CG8552,PAPLA1,2016
FBgn0020389,CG8363,Papss,657
FBgn0036695,CG7853,Papst2,396
FBgn0260934,CG8201,par,1170
FBgn0026192,CG5884,par,351
FBgn0285944,CG9907,para,2145
FBgn0023216,CG2864,Parg,723
FBgn0041100,CG10523,park,482
FBgn0010247,CG40411,Parp,994
FBgn0034129,CG15925,Parp16,359
FBgn0052528,CG32528,parvin,367
FBgn0039861,CG1800,pasha,642
FBgn0038545,CG7713,pasi1,169
FBgn0037680,CG8121,pasi2,258
FBgn0034950,CG3105,Pask,985
FBgn0016693,CG6148,Past1,540
FBgn0029878,CG10695,Pat1,686
FBgn0036007,CG3424,path,471
FBgn0067864,CG12021,Patj,871
FBgn0266053,CG5208,Patr,968
FBgn0263197,CG33130,Patronin,1689
FBgn0029137,CG6618,Patsas,613
FBgn0011692,CG1258,pav,887
FBgn0041789,CG31794,Pax,581
FBgn0051481,CG31481,pb,782
FBgn0036271,CG10335,Pbgs,327
FBgn0003041,CG8114,pbl,1311
FBgn0038371,CG9597,Pbp45,363
FBgn0260398,CG11508,Pbp49,377
FBgn0037540,CG2702,Pbp95,721
FBgn0264810,CG15284,Pburs,141
FBgn0003042,CG32443,Pc,390
FBgn0027580,CG1516,PCB,1197
FBgn0024841,CG1963,Pcd,192
FBgn0264962,CG10228,Pcf11,1953
FBgn0051453,CG31453,pch2,421
FBgn0036184,CG7351,PCID2,395
FBgn0013720,CG14779,pck,256
FBgn0003044,CG5109,Pcl,1043
FBgn0020261,CG3291,pcm,1613
FBgn0086768,CG2152,Pcmt,226
FBgn0005655,CG9193,PCNA,260
FBgn0032813,CG10262,PCNA2,255
FBgn0003046,CG3440,Pcp,184
FBgn0033988,CG7761,pcs,477
FBgn0003048,CG3443,pcx,3417
FBgn0041342,CG1049,Pcyt1,526
FBgn0035231,CG18330,Pcyt2,381
FBgn0036580,CG13072,PDCD,133
FBgn0030520,CG10990,Pdcd4,509
FBgn0085370,CG10231,Pde11,1451
FBgn0264815,CG44007,Pde1c,1173
FBgn0038237,CG8279,Pde6,1124
FBgn0266377,CG45019,Pde8,1050
FBgn0259171,CG42276,Pde9,1623
FBgn0023178,CG6496,Pdf,102
FBgn0260753,CG13758,Pdfr,738
FBgn0027601,CG9009,pdgy,597
FBgn0011693,CG4899,Pdh,278
FBgn0028325,CG7010,Pdha,443
FBgn0039635,CG11876,Pdhb,365
FBgn0014002,CG6988,Pdi,496
FBgn0017558,CG8808,Pdk,422
FBgn0020386,CG1210,Pdk1,836
FBgn0004394,CG12287,pdm2,893
FBgn0261588,CG42698,pdm3,1292
FBgn0029958,CG12151,Pdp,475
FBgn0016694,CG17888,Pdp1,647
FBgn0033467,CG15863,Pdrg1,132
FBgn0260012,CG17509,pds5,1218
FBgn0037044,CG10585,Pdss2,448
FBgn0085484,CG4446,Pdxk,304
FBgn0265778,CG9491,PDZ,1573
FBgn0086895,CG8241,pea,1242
FBgn0003053,CG12212,peb,1894
FBgn0038973,CG18594,Pebp1,176
FBgn0032482,CG5547,Pect,393
FBgn0037327,CG2087,PEK,1162
FBgn0011207,CG3959,pelo,395
FBgn0053198,CG33198,pen,101
FBgn0267727,CG4799,Pen,522
FBgn0015527,CG1685,peng,737
FBgn0004401,CG6143,Pep,716
FBgn0003067,CG17725,Pepck1,647
FBgn0034356,CG10924,Pepck2,638
FBgn0003068,CG2647,per,1218
FBgn0022770,CG17058,Peritrophin,230
FBgn0040958,CG31893,Peritrophin,93
FBgn0040959,CG17814,Peritrophin,92
FBgn0031969,CG7228,pes,555
FBgn0013563,CG6760,Pex1,1006
FBgn0035233,CG7864,Pex10,299
FBgn0034058,CG8315,Pex11,241
FBgn0031282,CG3639,Pex12,297
FBgn0033812,CG4663,Pex13,440
FBgn0037020,CG4289,Pex14,280
FBgn0037019,CG3947,Pex16,341
FBgn0032407,CG5325,Pex19,292
FBgn0035876,CG7081,Pex2,281
FBgn0052226,CG32226,Pex23,1350
FBgn0036484,CG6859,Pex3,385
FBgn0023516,CG14815,Pex5,614
FBgn0033564,CG11919,Pex6,899
FBgn0035922,CG6486,Pex7,339
FBgn0031799,CG9493,Pez,1252
FBgn0000052,CG9127,Pfas,1354
FBgn0031776,CG13993,Pfdn1,126
FBgn0010741,CG6302,Pfdn2,143
FBgn0035603,CG10635,Pfdn4,138
FBgn0038976,CG7048,Pfdn5,168
FBgn0036918,CG7770,Pfdn6,125
FBgn0003071,CG4001,Pfk,950
FBgn0027621,CG3400,Pfrx,716
FBgn0023517,CG14816,Pgam5,289
FBgn0035004,CG15874,Pgam5,280
FBgn0034025,CG8182,Pgant1,601
FBgn0031530,CG3254,Pgant2,633
FBgn0027558,CG4445,Pgant3,667
FBgn0001970,CG7480,Pgant35A,632
FBgn0051956,CG31956,Pgant4,644
FBgn0031681,CG31651,Pgant5,630
FBgn0035375,CG2103,Pgant6,666
FBgn0030930,CG6394,Pgant7,591
FBgn0036529,CG7297,Pgant8,590
FBgn0050463,CG30463,Pgant9,650
FBgn0029789,CG3160,PGAP1,980
FBgn0031284,CG3876,PGAP2,255
FBgn0033088,CG3271,PGAP3,330
FBgn0031997,CG8455,PGAP5,370
FBgn0016053,CG32885,pgc,71
FBgn0011822,CG13374,Pgcl,407
FBgn0004654,CG3724,Pgd,481
FBgn0003074,CG8251,Pgi,558
FBgn0250906,CG3127,Pgk,415
FBgn0014869,CG1721,Pglym78,255
FBgn0011270,CG17645,Pglym87,292
FBgn0003076,CG5165,Pgm1,560
FBgn0033377,CG8073,Pgm2a,623
FBgn0033969,CG10202,Pgm2b,628
FBgn0035976,CG4432,PGRP,520
FBgn0035977,CG4437,PGRP,369
FBgn0035975,CG32042,PGRP,368
FBgn0030695,CG8995,PGRP,345
FBgn0260458,CG33717,PGRP,327
FBgn0037906,CG14704,PGRP,255
FBgn0030310,CG11709,PGRP,203
FBgn0043577,CG9697,PGRP,191
FBgn0043578,CG9681,PGRP,190
FBgn0035806,CG7496,PGRP,186
FBgn0043576,CG14746,PGRP,185
FBgn0033327,CG8577,PGRP,185
FBgn0043575,CG14745,PGRP,184
FBgn0004861,CG18412,ph,1589
FBgn0004860,CG3895,ph,1537
FBgn0039776,CG31022,PH4alphaEFB,550
FBgn0026190,CG9726,PH4alphaMP,535
FBgn0039780,CG9728,PH4alphaNE1,537
FBgn0039783,CG9720,PH4alphaNE2,542
FBgn0051017,CG31017,PH4alphaNE3,481
FBgn0051015,CG31015,PH4alphaPV,525
FBgn0051014,CG31014,PH4alphaSG1,540
FBgn0039779,CG1546,PH4alphaSG2,527
FBgn0263234,CG16996,Phae1,270
FBgn0263235,CG16997,Phae2,265
FBgn0033380,CG8069,Phax,453
FBgn0010551,CG15081,Phb2,338
FBgn0264908,CG44099,pHCl,978
FBgn0039840,CG11340,pHCl,526
FBgn0025334,CG11182,PHDP,220
FBgn0275436,CG13348,PheRS,453
FBgn0031822,CG9548,Phf5a,111
FBgn0031091,CG9576,Phf7,520
FBgn0035438,CG12013,PHGPx,238
FBgn0035089,CG9358,Phk,121
FBgn0011754,CG1830,PhKgamma,560
FBgn0032749,CG10493,Phlpp,954
FBgn0004959,CG6578,phm,574
FBgn0283509,CG3832,Phm,365
FBgn0002521,CG17743,pho,520
FBgn0035997,CG3445,phol,669
FBgn0003082,CG11205,phr,555
FBgn0016054,CG2488,phr6,540
FBgn0028579,CG3268,phtf,880
FBgn0043791,CG8147,phu,546
FBgn0013725,CG10108,phyl,400
FBgn0033669,CG8979,PI31,270
FBgn0020622,CG2699,Pi3K21B,496
FBgn0015277,CG5373,Pi3K59F,949
FBgn0015278,CG11621,Pi3K68D,1876
FBgn0015279,CG4141,Pi3K92E,1088
FBgn0037339,CG2929,Pi4KIIalpha,710
FBgn0267350,CG10260,PI4KIIIalpha,2154
FBgn0260962,CG7769,pic,1140
FBgn0032447,CG6167,PICK1,577
FBgn0261811,CG11940,pico,1162
FBgn0024315,CG8098,Picot,529
FBgn0005683,CG5354,pie,582
FBgn0264953,CG44122,Piezo,2973
FBgn0031540,CG3238,Pif1,663
FBgn0261015,CG42599,Pif1A,1264
FBgn0046874,CG33720,Pif1B,1041
FBgn0046873,CG31483,Pif2,118
FBgn0034346,CG12263,PIG,1077
FBgn0033187,CG2144,PIG,927
FBgn0033479,CG2292,PIG,894
FBgn0266438,CG45068,PIG,696
FBgn0030035,CG11190,PIG,633
FBgn0035464,CG12006,PIG,561
FBgn0265190,CG44255,PIG,536
FBgn0035265,CG18173,PIG,504
FBgn0086448,CG32578,PIG,481
FBgn0034270,CG6401,PIG,479
FBgn0034649,CG9865,PIG,466
FBgn0031422,CG9870,PIG,459
FBgn0265174,CG44239,PIG,449
FBgn0032052,CG13089,PIG,426
FBgn0038763,CG4433,PIG,365
FBgn0023545,CG4406,PIG,355
FBgn0035435,CG12077,PIG,312
FBgn0050381,CG30381,PIG,243
FBgn0036893,CG9376,PIG,236
FBgn0037535,CG14463,PIG,221
FBgn0039405,CG14550,PIG,158
FBgn0003086,CG10790,Pig1,172
FBgn0010309,CG10739,pigeon,915
FBgn0029881,CG3973,pigs,977
FBgn0032455,CG5792,Pih1D1,1094
FBgn0003087,CG5052,pim,199
FBgn0029891,CG4523,Pink1,721
FBgn0016926,CG4710,Pino,249
FBgn0040080,CG5692,pins,658
FBgn0038966,CG13848,pinta,273
FBgn0020521,CG3541,pio,462
FBgn0003089,CG9614,pip,514
FBgn0039924,CG17471,PIP4K,404
FBgn0034789,CG3682,PIP5K59B,781
FBgn0024943,CG11219,PIP82,1195
FBgn0034647,CG15678,pirk,197
FBgn0030670,CG9245,Pis,224
FBgn0026576,CG5991,Pisd,447
FBgn0266581,CG6375,pit,680
FBgn0034878,CG3941,pita,683
FBgn0030400,CG11138,Pits,630
FBgn0016696,CG4268,Pitslre,952
FBgn0004872,CG6122,piwi,843
FBgn0086706,CG5651,pix,611
FBgn0003090,CG11084,pk,1299
FBgn0038201,CG9918,PK1,430
FBgn0038140,CG8784,PK2,660
FBgn0038139,CG8795,PK2,599
FBgn0028410,CG5182,Pk34A,392
FBgn0000489,CG6117,Pka,583
FBgn0259243,CG42341,Pka,464
FBgn0022382,CG15862,Pka,377
FBgn0000274,CG12066,Pka,354
FBgn0000273,CG4379,Pka,353
FBgn0040079,CG4132,pkaap,622
FBgn0003091,CG6622,Pkc53E,679
FBgn0003093,CG1954,Pkc98E,739
FBgn0259680,CG42349,Pkcdelta,1894
FBgn0038603,CG7125,PKD,906
FBgn0041195,CG6504,Pkd2,924
FBgn0000442,CG3324,Pkg21D,768
FBgn0020621,CG2049,Pkn,1501
FBgn0024314,CG5105,Plap,787
FBgn0004611,CG4574,Plc21C,1318
FBgn0286511,CG12110,Pld,1364
FBgn0036192,CG14133,Pldn,167
FBgn0005626,CG10118,ple,579
FBgn0025741,CG11081,PlexA,1945
FBgn0025740,CG17245,PlexB,2051
FBgn0037292,CG2022,plh,193
FBgn0025574,CG5212,Pli,424
FBgn0010441,CG5974,pll,501
FBgn0036147,CG6199,Plod,721
FBgn0086690,CG33957,Plp,2895
FBgn0003114,CG9183,plu,174
FBgn0039431,CG6490,plum,1298
FBgn0261261,CG42612,plx,1572
FBgn0032401,CG6792,Plzf,469
FBgn0259214,CG42314,PMCA,1255
FBgn0044419,CG33718,Pmi,182
FBgn0036300,CG10688,Pmm2,254
FBgn0052250,CG32250,PMP34,314
FBgn0031069,CG12703,Pmp70,665
FBgn0011660,CG8169,Pms2,899
FBgn0003116,CG3461,pn,405
FBgn0000826,CG11420,png,291
FBgn0033050,CG7865,Pngl,631
FBgn0037737,CG8383,Pnn,307
FBgn0039846,CG11337,PNPase,771
FBgn0003117,CG3978,pnr,540
FBgn0035229,CG7852,pns,1449
FBgn0003118,CG17077,pnt,718
FBgn0013726,CG8705,pnut,539
FBgn0053526,CG33526,PNUTS,1135
FBgn0036354,CG10191,Poc1,403
FBgn0029903,CG4532,pod1,1266
FBgn0011230,CG14472,poe,5322
FBgn0035047,CG3691,Pof,495
FBgn0283467,CG3975,Pol32,431
FBgn0037329,CG12162,POLDIP2,431
FBgn0003124,CG12306,polo,576
FBgn0086371,CG9829,poly,251
FBgn0039227,CG11375,polybromo,1654
FBgn0033572,CG12943,polyph,460
FBgn0032884,CG9324,Pomp,134
FBgn0025739,CG3346,pon,670
FBgn0040078,CG4003,pont,456
FBgn0036239,CG5684,Pop2,361
FBgn0004957,CG6205,por,525
FBgn0004363,CG6647,porin,282
FBgn0069354,CG17137,Porin2,293
FBgn0040294,CG4909,POSH,838
FBgn0250871,CG2467,pot,963
FBgn0003129,CG9610,Poxm,370
FBgn0003130,CG8246,Poxn,425
FBgn0261399,CG41534,Pp1,317
FBgn0046698,CG40448,Pp1,313
FBgn0004103,CG5650,Pp1,302
FBgn0003132,CG9156,Pp1,302
FBgn0003134,CG6593,Pp1alpha,327
FBgn0260439,CG17291,Pp2A,650
FBgn0011826,CG9842,Pp2B,570
FBgn0022768,CG2984,Pp2C1,1427
FBgn0023177,CG32505,Pp4,307
FBgn0020257,CG9952,Ppa,562
FBgn0010770,CG5786,ppan,460
FBgn0035632,CG10575,Ppat,518
FBgn0050290,CG30290,Ppcdc,191
FBgn0261285,CG5629,Ppcs,373
FBgn0005777,CG8402,PpD3,520
FBgn0005778,CG10138,PpD5,346
FBgn0005779,CG8822,PpD6,336
FBgn0023489,CG2819,Pph13,357
FBgn0051025,CG31025,Ppi1,998
FBgn0020258,CG3478,ppk,606
FBgn0065110,CG34042,ppk10,485
FBgn0065109,CG4110,ppk11,516
FBgn0034730,CG10972,ppk12,569
FBgn0053508,CG33508,ppk13,460
FBgn0031803,CG9501,ppk14,504
FBgn0039424,CG14239,ppk15,483
FBgn0065108,CG34059,ppk16,531
FBgn0032602,CG13278,ppk17,431
FBgn0265001,CG44152,ppk18,553
FBgn0039679,CG18287,ppk19,511
FBgn0039676,CG7577,ppk20,587
FBgn0039675,CG12048,ppk21,550
FBgn0051105,CG31105,ppk22,561
FBgn0030844,CG8527,ppk23,591
FBgn0039839,CG15555,ppk24,595
FBgn0053349,CG33349,ppk25,451
FBgn0035785,CG8546,ppk26,597
FBgn0035458,CG10858,ppk27,422
FBgn0030795,CG4805,ppk28,606
FBgn0034965,CG13568,ppk29,425
FBgn0050181,CG30181,ppk3,535
FBgn0039677,CG18110,ppk30,457
FBgn0051065,CG31065,ppk31,421
FBgn0053289,CG33289,ppk5,474
FBgn0034489,CG11209,ppk6,498
FBgn0031802,CG9499,ppk7,573
FBgn0052792,CG32792,ppk8,569
FBgn0085398,CG13490,ppk9,599
FBgn0027945,CG7758,ppl,165
FBgn0035143,CG12169,Ppm1,352
FBgn0003137,CG33103,Ppn,2898
FBgn0025573,CG3245,PpN58A,324
FBgn0283437,CG5779,PPO1,690
FBgn0033367,CG8193,PPO2,684
FBgn0261363,CG42640,PPO3,683
FBgn0020018,CG5796,Ppox,475
FBgn0034948,CG3825,PPP1R15,317
FBgn0030208,CG2890,PPP4R2r,609
FBgn0046697,CG40440,Ppr,569
FBgn0082831,CG6525,pps,2018
FBgn0030057,CG12108,Ppt1,314
FBgn0032358,CG4851,Ppt2,288
FBgn0003139,CG12217,PpV,303
FBgn0003140,CG10930,PpY,314
FBgn0030623,CG15031,PPYR1,309
FBgn0039270,CG11820,PQBP1,231
FBgn0003141,CG16784,pr,168
FBgn0011474,CG3307,PR,691
FBgn0283741,CG42666,prage,852
FBgn0267824,CG46146,PRAS40,562
FBgn0004901,CG2867,Prat,546
FBgn0041194,CG10078,Prat2,547
FBgn0032059,CG9296,PrBP,151
FBgn0028573,CG5700,prc,1713
FBgn0003145,CG6716,prd,613
FBgn0035687,CG13296,Prdm13,465
FBgn0264817,CG44025,pre,436
FBgn0261837,CG42769,pre,207
FBgn0266172,CG44878,pre,200
FBgn0267652,CG45990,pre,177
FBgn0261844,CG42776,pre,164
FBgn0267651,CG45989,pre,142
FBgn0266177,CG44883,pre,138
FBgn0266175,CG44881,pre,136
FBgn0266170,CG44876,pre,131
FBgn0261838,CG42770,pre,123
FBgn0267649,CG45987,pre,111
FBgn0261841,CG42773,pre,107
FBgn0266173,CG44879,pre,107
FBgn0266171,CG44877,pre,103
FBgn0261843,CG42775,pre,102
FBgn0261839,CG42771,pre,97
FBgn0266178,CG44884,pre,95
FBgn0267648,CG45986,pre,94
FBgn0261840,CG42772,pre,87
FBgn0267650,CG45988,pre,85
FBgn0261845,CG42777,pre,83
FBgn0261842,CG42774,pre,76
FBgn0266174,CG44880,pre,73
FBgn0266176,CG44882,pre,70
FBgn0033413,CG8806,prel,236
FBgn0036770,CG5485,Prestin,742
FBgn0285971,CG9233,prg,558
FBgn0034103,CG15704,prim,51
FBgn0040076,CG33747,primo,164
FBgn0040077,CG33748,primo,155
FBgn0033635,CG7777,Prip,270
FBgn0024734,CG4993,PRL,176
FBgn0003149,CG5939,Prm,879
FBgn0029723,CG6986,Proc,545
FBgn0045038,CG7105,Proc,140
FBgn0014269,CG18608,prod,346
FBgn0259210,CG42310,prom,1235
FBgn0026189,CG7740,prominin,1013
FBgn0027082,CG12186,ProRS,458
FBgn0004595,CG17228,pros,1835
FBgn0263121,CG18495,Prosalpha1,244
FBgn0086134,CG5266,Prosalpha2,234
FBgn0261394,CG9327,Prosalpha3,264
FBgn0261395,CG1736,Prosalpha3T,251
FBgn0004066,CG3422,Prosalpha4,249
FBgn0265606,CG17268,Prosalpha4T1,249
FBgn0017556,CG4569,Prosalpha4T2,252
FBgn0016697,CG10938,Prosalpha5,244
FBgn0250843,CG4904,Prosalpha6,279
FBgn0032492,CG5648,Prosalpha6T,289
FBgn0023175,CG1519,Prosalpha7,253
FBgn0040752,CG30483,Prosap,1871
FBgn0010590,CG8392,Prosbeta1,224
FBgn0023174,CG3329,Prosbeta2,272
FBgn0029812,CG18341,Prosbeta2R1,307
FBgn0037296,CG12161,Prosbeta2R2,322
FBgn0026380,CG11981,Prosbeta3,205
